year,trade_type,hs_code,hs_name,value_omr,section_code_2,section_name,bec_broad,hs8,hs_code_full,section_name_clean
2002,Export,8072000.0,Fresh Pawpaws Papayas,1390.0,2,VEGETABLE PRODUCTS,Food & Beverages,8072000,8072000,VEGETABLE PRODUCTS
2002,Export,8109010.0,Pomegranates Fresh,1535.0,2,VEGETABLE PRODUCTS,Food & Beverages,8109010,8109010,VEGETABLE PRODUCTS
2002,Export,9021000.0,Green Tea In Immediate Packings Of 3 Kg,51905.0,2,VEGETABLE PRODUCTS,Food & Beverages,9021000,9021000,VEGETABLE PRODUCTS
2002,Export,9023010.0,Black Tea Fermented Partly Fermented Tea In Immediate Packings Bags Of A Content Not Exceeding 3 Kg,67362.0,2,VEGETABLE PRODUCTS,Food & Beverages,9023010,9023010,VEGETABLE PRODUCTS
2002,Export,9024000.0,Black Fermented Tea And Partly Fermented Tea Whether Or Not Flavoured In Immediate Packings Of 3 Kg,71220.0,2,VEGETABLE PRODUCTS,Food & Beverages,9024000,9024000,VEGETABLE PRODUCTS
2002,Export,9041200.0,Pepper Of The Genus Piper Crushed Or Ground,1579.0,2,VEGETABLE PRODUCTS,Food & Beverages,9041200,9041200,VEGETABLE PRODUCTS
2002,Export,10011100.0,Durum Wheat Seed For Sowing,14110.0,2,VEGETABLE PRODUCTS,Food & Beverages,10011100,10011100,VEGETABLE PRODUCTS
2002,Export,10019910.0,Normal wheat,1643049.0,2,VEGETABLE PRODUCTS,Food & Beverages,10019910,10019910,VEGETABLE PRODUCTS
2002,Export,10031000.0,Barley Seed For Sowing,73468.0,2,VEGETABLE PRODUCTS,Food & Beverages,10031000,10031000,VEGETABLE PRODUCTS
2002,Export,10059010.0,Golden Corn Excluding Seed,2967.0,2,VEGETABLE PRODUCTS,Food & Beverages,10059010,10059010,VEGETABLE PRODUCTS
2002,Export,10059090.0,Maize Corn Other Than Golden White Brown Corn Excluding Seed,108009.0,2,VEGETABLE PRODUCTS,Food & Beverages,10059090,10059090,VEGETABLE PRODUCTS
2002,Export,10063000.0,SemiMilled Or Wholly Milled Rice Whether Or Not Polished Or Glazed,55207.0,2,VEGETABLE PRODUCTS,Food & Beverages,10063000,10063000,VEGETABLE PRODUCTS
2002,Export,11010010.0,Wheat Flour,11242808.0,2,VEGETABLE PRODUCTS,Food & Beverages,11010010,11010010,VEGETABLE PRODUCTS
2002,Export,11031110.0,Groats Of Wheat,400.0,2,VEGETABLE PRODUCTS,Food & Beverages,11031110,11031110,VEGETABLE PRODUCTS
2002,Export,11031120.0,Meal Of Wheat,1600.0,2,VEGETABLE PRODUCTS,Food & Beverages,11031120,11031120,VEGETABLE PRODUCTS
2002,Export,11052000.0,Flakes Granules And Pellets Of Potatoes,39509.0,2,VEGETABLE PRODUCTS,Food & Beverages,11052000,11052000,VEGETABLE PRODUCTS
2002,Export,11081200.0,Maize Starch,660.0,2,VEGETABLE PRODUCTS,Food & Beverages,11081200,11081200,VEGETABLE PRODUCTS
2002,Export,12129300.0,Sugar Cane Fresh Chilled Frozen Or Dried Whether Or Not Ground,10.0,2,VEGETABLE PRODUCTS,Food & Beverages,12129300,12129300,VEGETABLE PRODUCTS
2002,Export,12141000.0,Alfalfa Meal And Pellets,1155129.0,2,VEGETABLE PRODUCTS,Food & Beverages,12141000,12141000,VEGETABLE PRODUCTS
2002,Export,12149090.0,Swedes Mangolds Fodder Roots Hay Clover Sainfoin Forage Kale Similar Forage Products Whether Or Not In The Form Of Pellets Excluding Lucerne Alfalfa Lupine Vetch Vetchling Vetch,1600.0,2,VEGETABLE PRODUCTS,Food & Beverages,12149090,12149090,VEGETABLE PRODUCTS
2002,Export,13019070.0,Frankincense,1433.0,2,VEGETABLE PRODUCTS,Food & Beverages,13019070,13019070,VEGETABLE PRODUCTS
2002,Export,15029000.0,Fats Of Bovine Animals Sheep Or Goats Excl Tallow Oleostearin And OleoOil,48504.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15029000,15029000,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15042000.0,Fats And Oils Of Fish And Their Fractions Whether Or Not Refined Excl Liver Oils And Chemically Modified,1143.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15042000,15042000,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15119000.0,Palm Oil And Its Fractions Whether Or Not Refined Excl Chemically Modified And Crude,512608.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15119000,15119000,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15121100.0,Crude SunflowerSeed Or Safflower Oil,119342.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15121100,15121100,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15121900.0,SunflowerSeed Or Safflower Oil And Their Fractions Whether Or Not Refined But Not Chemically Modified Excl Crude,224438.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15121900,15121900,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15132100.0,Crude Palm Kernel And Babassu Oil,4453.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15132100,15132100,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15132900.0,Palm Kernel And Babassu Oil And Their Fractions Whether Or Not Refined But Not Chemically Modified Excl Crude,4755.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15132900,15132900,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15151900.0,Linseed Oil And Fractions Thereof Whether Or Not Refined But Not Chemically Modified Excl Crude,10711.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15151900,15151900,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15152100.0,Crude Maize Oil,735835.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15152100,15152100,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15152900.0,Maize Oil And Fractions Thereof Whether Or Not Refined But Not Chemically Modified Excl Crude,6039375.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15152900,15152900,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15161000.0,Animal Fats And Oils And Their Fractions Partly Or Wholly Hydrogenated InterEsterified ReEsterified Or Elaidinised Whether Or Not Refined But Not Further Prepared,11857.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15161000,15161000,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15171010.0,Margarine Excluding Liquid Margarine Of Animals Origin,106972.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15171010,15171010,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15171020.0,Margarine Excluding Liquid Margarine Of Vegetable Origin,232549.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15171020,15171020,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15171090.0,Margarine Excluding Liquid Margarine Other Than Of Animals Or Vegetable Origin,30457.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15171090,15171090,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15179010.0,Liquid Margarine,16948.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15179010,15179010,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15179090.0,Edible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Or Of Fractions Of Different Fats Or Oils Of This Chapter Other Than Margarine Liquid Margarine Edible Fats Or Oils Or Their Fractions Of Heading 1516,6501.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15179090,15179090,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,15200020.0,Glycerol Waters Glycerol Lyes,164495.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15200020,15200020,ANIMAL OR VEGETABLE FATS AND OILS
2002,Export,16041300.0,Prepared Or Preserved Sardines Sardinella And Brisling Or Sprats Whole Or In Pieces Excl Minced,14394.0,4,PREPARED FOODSTUFFS,Consumer Goods,16041300,16041300,PREPARED FOODSTUFFS
2002,Export,16041400.0,Prepared Or Preserved Tunas Skipjack And Atlantic Bonito Whole Or In Pieces Excl Minced,878808.0,4,PREPARED FOODSTUFFS,Consumer Goods,16041400,16041400,PREPARED FOODSTUFFS
2002,Export,16041500.0,Prepared Or Preserved Mackerel Whole Or In Pieces Excl Minced,24001.0,4,PREPARED FOODSTUFFS,Consumer Goods,16041500,16041500,PREPARED FOODSTUFFS
2002,Export,16052100.0,Shrimps And Prawns Prepared Or Preserved Not In Airtight Containers Excl Smoked,36940.0,4,PREPARED FOODSTUFFS,Consumer Goods,16052100,16052100,PREPARED FOODSTUFFS
2002,Export,17019911.0,Refined Crystal Sugar Not Flavoured Nor Coloured In Solid Form,43.0,4,PREPARED FOODSTUFFS,Consumer Goods,17019911,17019911,PREPARED FOODSTUFFS
2002,Export,17019913.0,Refined Powdered Sugar Not Flavoured Nor Coloured In Solid Form,960.0,4,PREPARED FOODSTUFFS,Consumer Goods,17019913,17019913,PREPARED FOODSTUFFS
2002,Export,17021900.0,Lactose In Solid Form And Lactose Syrup Not Containing Added Flavouring Or Colouring Matter Containing By Weight 99 Lactose Expressed As Anhydrous Lactose Calculated On The Dry Matter,4569.0,4,PREPARED FOODSTUFFS,Consumer Goods,17021900,17021900,PREPARED FOODSTUFFS
2002,Export,17024000.0,Glucose In Solid Form And Glucose Syrup Not Containing Added Flavouring Or Colouring Matter And Containing In The Dry State 20 And 50 By Weight Of Fructose Excl Invert Sugar,635.0,4,PREPARED FOODSTUFFS,Consumer Goods,17024000,17024000,PREPARED FOODSTUFFS
2002,Export,17049010.0,Sweetmeats Drops Bonons Not Containing Cocoa,371285.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049010,17049010,PREPARED FOODSTUFFS
2002,Export,17049020.0,Toffee Caramels Turkish Delight Nougat Not Containing Cocoa,6119.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049020,17049020,PREPARED FOODSTUFFS
2002,Export,17049090.0,Sugar Confectionery Not Containing Cocoa NES,38043.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049090,17049090,PREPARED FOODSTUFFS
2002,Export,18061011.0,Cocoa powder containing added sugar or other sweetening matter containing added peptone or milk used in the preparation of beverages,10157.0,4,PREPARED FOODSTUFFS,Consumer Goods,18061011,18061011,PREPARED FOODSTUFFS
2002,Export,18061099.0,Chocolate and other food preparations containing cocoa,2592.0,4,PREPARED FOODSTUFFS,Consumer Goods,18061099,18061099,PREPARED FOODSTUFFS
2002,Export,18063190.0,Chocolate Other Food Preparations Containing Cocoa But Not Containing Alcohol In Blocks Slabs Or Bars Filled Weighing Not More Than 2 Kg,728112.0,4,PREPARED FOODSTUFFS,Consumer Goods,18063190,18063190,PREPARED FOODSTUFFS
2002,Export,18069020.0,Confectionery Products Sweetmeats Candy Containing Cocoa In Packings Of A Content Not More Than 2 Kg,7391.0,4,PREPARED FOODSTUFFS,Consumer Goods,18069020,18069020,PREPARED FOODSTUFFS
2002,Export,19011010.0,Preparations For Infant Use Based On Milk Or Malted Milk Prepared As Substitutes Of Mothers Milk Put Up For Retail Sale Not Containing Cocoa,20015.0,4,PREPARED FOODSTUFFS,Consumer Goods,19011010,19011010,PREPARED FOODSTUFFS
2002,Export,19011090.0,Preparations For Infant Use Put Up For Retail Sale Of Food Preparations Of Flour Groats Meal Or Starch Not Containing Cocoa Or Containing Less Than 40 By Weight Of Cocoa Calculated On A Totally Defatted Basis NES Of Food Preparations Of Goods,9524.0,4,PREPARED FOODSTUFFS,Consumer Goods,19011090,19011090,PREPARED FOODSTUFFS
2002,Export,19019099.0,Other blotting extracts or active malt malt,2310.0,4,PREPARED FOODSTUFFS,Consumer Goods,19019099,19019099,PREPARED FOODSTUFFS
2002,Export,19049010.0,Cereals Other Than Maize Corn In Grain Form Or In The Form Of Flakes Or Other Worked Grains Except Flour Meal PreCooked Or Otherwise Prepared Containing Cocoa NES,2009.0,4,PREPARED FOODSTUFFS,Consumer Goods,19049010,19049010,PREPARED FOODSTUFFS
2002,Export,19051000.0,Crispbread,7980.0,4,PREPARED FOODSTUFFS,Consumer Goods,19051000,19051000,PREPARED FOODSTUFFS
2002,Export,19053100.0,Sweet Biscuits,4441563.0,4,PREPARED FOODSTUFFS,Consumer Goods,19053100,19053100,PREPARED FOODSTUFFS
2002,Export,19054010.0,Rusks,76145.0,4,PREPARED FOODSTUFFS,Consumer Goods,19054010,19054010,PREPARED FOODSTUFFS
2002,Export,19054090.0,Toasted Bread Similar Toasted Products Excluding Rusks,17195.0,4,PREPARED FOODSTUFFS,Consumer Goods,19054090,19054090,PREPARED FOODSTUFFS
2002,Export,19059010.0,Ordinary Bread Of Any Kind,5406.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059010,19059010,PREPARED FOODSTUFFS
2002,Export,19059030.0,Pastry Except Waffles Wafers Including Pizzas,13682.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059030,19059030,PREPARED FOODSTUFFS
2002,Export,19059050.0,Pastries Gateau Cakes The Like,91262.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059050,19059050,PREPARED FOODSTUFFS
2002,Export,19059080.0,Crisp Savoury Food Products For Example Pop Corn Chips The Like Ready For Direct Consumption,2308046.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059080,19059080,PREPARED FOODSTUFFS
2002,Export,19059093.0,Plain Biscuits Whether Or Not Salted,181710.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059093,19059093,PREPARED FOODSTUFFS
2002,Export,19059099.0,Bread Excluding Crispbread Gingerbread The Like Other Bakers Wares Whether Or Not Containing Cocoa Rice Paper Similar Products Excluding Waffles Wafers Rusks Toasted Bread Similar Toasted Products NES,50.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059099,19059099,PREPARED FOODSTUFFS
2002,Export,20029010.0,Tomato Paste,60193.0,4,PREPARED FOODSTUFFS,Consumer Goods,20029010,20029010,PREPARED FOODSTUFFS
2002,Export,20031000.0,Mushrooms Of The Genus Agaricus Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid,551422.0,4,PREPARED FOODSTUFFS,Consumer Goods,20031000,20031000,PREPARED FOODSTUFFS
2002,Export,20079916.0,Jam Jellies Marmalade Of Strawberry Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,11204.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079916,20079916,PREPARED FOODSTUFFS
2002,Export,20079919.0,Jam Jellies Marmalade Of Fruits Excluding Peach Apricot Apple Watermelon Cherry Strawberry Raspberry Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,3128.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079919,20079919,PREPARED FOODSTUFFS
2002,Export,20079990.0,Jams Fruit Jellies Fruit Or Nut Puree Or Pastes Other Than Homogenised Preparations Of Citrus Fruit Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter NES,127.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079990,20079990,PREPARED FOODSTUFFS
2002,Export,20091120.0,Frozen Orange Juice Unfermented Whether Or Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,600.0,4,PREPARED FOODSTUFFS,Consumer Goods,20091120,20091120,PREPARED FOODSTUFFS
2002,Export,20091210.0,Orange Juice Unfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit And Frozen,1180.0,4,PREPARED FOODSTUFFS,Consumer Goods,20091210,20091210,PREPARED FOODSTUFFS
2002,Export,20091910.0,Unconcentrated Orange Juice,86141.0,4,PREPARED FOODSTUFFS,Consumer Goods,20091910,20091910,PREPARED FOODSTUFFS
2002,Export,20093910.0,Other Citrus Juice Unfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit Mixtures Orange Juice And Grapefruit Juice,2178.0,4,PREPARED FOODSTUFFS,Consumer Goods,20093910,20093910,PREPARED FOODSTUFFS
2002,Export,20094110.0,Pineapple Juice Unfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,693.0,4,PREPARED FOODSTUFFS,Consumer Goods,20094110,20094110,PREPARED FOODSTUFFS
2002,Export,20097110.0,Other Apple Juice Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,5683.0,4,PREPARED FOODSTUFFS,Consumer Goods,20097110,20097110,PREPARED FOODSTUFFS
2002,Export,20097920.0,Other Apple Juice Brix Value 20 At 20C Whether Or Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,8192.0,4,PREPARED FOODSTUFFS,Consumer Goods,20097920,20097920,PREPARED FOODSTUFFS
2002,Export,20098922.0,Mango juice Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,17085.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098922,20098922,PREPARED FOODSTUFFS
2002,Export,20098932.0,Guava juice Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,8060.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098932,20098932,PREPARED FOODSTUFFS
2002,Export,20098991.0,Other of Juice of any other single fruit or vegetable Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,12603.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098991,20098991,PREPARED FOODSTUFFS
2002,Export,20099020.0,Mixtures Of Juices Of Fruits Or Of Vegetables Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,84150.0,4,PREPARED FOODSTUFFS,Consumer Goods,20099020,20099020,PREPARED FOODSTUFFS
2002,Export,21032000.0,Tomato Ketchup And Other Tomato Sauces,522234.0,4,PREPARED FOODSTUFFS,Consumer Goods,21032000,21032000,PREPARED FOODSTUFFS
2002,Export,21039010.0,Mayonnaise,52826.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039010,21039010,PREPARED FOODSTUFFS
2002,Export,21039020.0,Chili Sauce,66300.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039020,21039020,PREPARED FOODSTUFFS
2002,Export,21039090.0,Sauces Excluding Soya Tomato Ketchup Tomato Sauces Mayonnaise Chilli Sauce Celery Salt Preparations Therefor Mixed Condiments Mixed Seasonings NES,2940.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039090,21039090,PREPARED FOODSTUFFS
2002,Export,21050000.0,Ice Cream And Other Edible Ice Whether Or Not Containing Cocoa,16404.0,4,PREPARED FOODSTUFFS,Consumer Goods,21050000,21050000,PREPARED FOODSTUFFS
2002,Export,21061000.0,Protein Concentrates And Textured Protein Substances,120.0,4,PREPARED FOODSTUFFS,Consumer Goods,21061000,21061000,PREPARED FOODSTUFFS
2002,Export,21069010.0,Powders For Table Creams Whether Or Not Sweetened,10454.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069010,21069010,PREPARED FOODSTUFFS
2002,Export,21069020.0,Powders For Table Jellies Whether Or Not Sweetened,15067.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069020,21069020,PREPARED FOODSTUFFS
2002,Export,21069092.0,Preparations For The Manufacture Of Lemonades Or Other Beverages,545148.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069092,21069092,PREPARED FOODSTUFFS
2002,Export,21069099.0,Food Preparations NES,71905.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069099,21069099,PREPARED FOODSTUFFS
2002,Export,22011010.0,Natural Mineral Waters Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured,1181175.0,4,PREPARED FOODSTUFFS,Consumer Goods,22011010,22011010,PREPARED FOODSTUFFS
2002,Export,22011020.0,Artificial Mineral Waters Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured,15367.0,4,PREPARED FOODSTUFFS,Consumer Goods,22011020,22011020,PREPARED FOODSTUFFS
2002,Export,22019090.0,Waters Excluding Natural Or Artificial Mineral Water Aerated Waters Ordinary Natural Water Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured Ice Snow,10.0,4,PREPARED FOODSTUFFS,Consumer Goods,22019090,22019090,PREPARED FOODSTUFFS
2002,Export,22021012.0,Mineral Waters Flavored not added to sugar or other sweetening matter,28515.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021012,22021012,PREPARED FOODSTUFFS
2002,Export,22021021.0,Beverages Such As Lemonade For Example 7Up,79214.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021021,22021021,PREPARED FOODSTUFFS
2002,Export,22021022.0,Beverages Such As Orangeade For Example Miranda,73060.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021022,22021022,PREPARED FOODSTUFFS
2002,Export,22021023.0,Beverages Such As Cola For Example Pepsi Cola,603911.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021023,22021023,PREPARED FOODSTUFFS
2002,Export,22021092.0,Other water containing added sugar or other sweetening matter,57496.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021092,22021092,PREPARED FOODSTUFFS
2002,Export,22029100.0,Nonalcoholic beer,1858941.0,4,PREPARED FOODSTUFFS,Consumer Goods,22029100,22029100,PREPARED FOODSTUFFS
2002,Export,22029919.0,Other Of Other milkbased beverages,4082.0,4,PREPARED FOODSTUFFS,Consumer Goods,22029919,22029919,PREPARED FOODSTUFFS
2002,Export,22029923.0,Other cocoabased beverages nonaerated containing added sugar or other sweetened matter,9227.0,4,PREPARED FOODSTUFFS,Consumer Goods,22029923,22029923,PREPARED FOODSTUFFS
2002,Export,22030000.0,Beer Made From Malt,4655.0,4,PREPARED FOODSTUFFS,Consumer Goods,22030000,22030000,PREPARED FOODSTUFFS
2002,Export,23012000.0,Flours Meals And Pellets Of Fish Or Crustaceans Molluscs Or Other Aquatic Invertebrates Unfit For Human Consumption,167261.0,4,PREPARED FOODSTUFFS,Consumer Goods,23012000,23012000,PREPARED FOODSTUFFS
2002,Export,23021000.0,Bran Sharps And Other Residues Of Maize Corn Whether Or Not In The Form Of Pellets Derived From Sifting Milling Or Other Working,28507.0,4,PREPARED FOODSTUFFS,Consumer Goods,23021000,23021000,PREPARED FOODSTUFFS
2002,Export,23023000.0,Bran Sharps And Other Residues Of Wheat Whether Or Not In The Form Of Pellets Derived From Sifting Milling Or Other Working,234860.0,4,PREPARED FOODSTUFFS,Consumer Goods,23023000,23023000,PREPARED FOODSTUFFS
2002,Export,23080000.0,Acorns HorseChestnuts Marc And Other Vegetable Materials And Vegetable Waste Vegetable Residues And ByProducts Of A Kind Used In Animal Feeding Whether Or Not In The Form Of Pellets NES,6465.0,4,PREPARED FOODSTUFFS,Consumer Goods,23080000,23080000,PREPARED FOODSTUFFS
2002,Export,23099010.0,Feeding Preparations For Ornamental Fish Birds,9631.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099010,23099010,PREPARED FOODSTUFFS
2002,Export,23099020.0,Feeding Preparations For Birds Poultries,136363.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099020,23099020,PREPARED FOODSTUFFS
2002,Export,23099031.0,Mineral Blocks Containing Nutrition Supplements,27424.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099031,23099031,PREPARED FOODSTUFFS
2002,Export,23099039.0,Animal Forage Excluding Mineral Blocks Containing Nutrition Supplements NES,4140.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099039,23099039,PREPARED FOODSTUFFS
2002,Export,24011000.0,Unmanufactured Tobacco Not Stemmed Stripped,193119.0,4,PREPARED FOODSTUFFS,Consumer Goods,24011000,24011000,PREPARED FOODSTUFFS
2002,Export,24012000.0,Unmanufactured Tobacco Partly Or Wholly Stemmed Stripped,2880.0,4,PREPARED FOODSTUFFS,Consumer Goods,24012000,24012000,PREPARED FOODSTUFFS
2002,Export,25010010.0,Common Salt Tabel Salt,918.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25010010,25010010,MINERAL PRODUCTS
2002,Export,25049000.0,Natural Graphite Excl In Powder Or In Flakes,43363.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25049000,25049000,MINERAL PRODUCTS
2002,Export,25051000.0,Silica Sands And Quartz Sands Whether Or Not Coloured,2940188.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25051000,25051000,MINERAL PRODUCTS
2002,Export,25062000.0,Quartzite Merely Cut By Sawing Or Otherwise In Blocks Or Slabs Of A Square Or Rectangular Shape,24097.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25062000,25062000,MINERAL PRODUCTS
2002,Export,25081000.0,Bentonite,3850.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25081000,25081000,MINERAL PRODUCTS
2002,Export,25111000.0,Natural Barium Sulphate Barytes,550.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25111000,25111000,MINERAL PRODUCTS
2002,Export,25131000.0,Pumice Stone,72775.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25131000,25131000,MINERAL PRODUCTS
2002,Export,25151100.0,Marble And Travertine Crude Or Roughly Trimmed,6402.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25151100,25151100,MINERAL PRODUCTS
2002,Export,25151200.0,Marble And Travertine Merely Cut By Sawing Or Otherwise Into Blocks Or Slabs Of A Square Or Rectangular Shape,148329.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25151200,25151200,MINERAL PRODUCTS
2002,Export,25152010.0,Ecaussine Other Calcareous Monumental Or Building Stone Of An Apparent Specific Gravity Of 25 Or More Alabaster Crude Or Roughly Trimmed,1200.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25152010,25152010,MINERAL PRODUCTS
2002,Export,25162000.0,Sandstone Whether Or Not Roughly Trimmed Or Merely Cut By Sawing Or Otherwise Into Blocks Or Slabs Of A Square Or Rectangular Shape Excl Already With The Characteristics Of Setts Curbstones And Flagstones,30000.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25162000,25162000,MINERAL PRODUCTS
2002,Export,25171000.0,Pebbles Gravel Broken Or Crushed Stone For Concrete Aggregates For Road Metalling Or For Railway Or Other Ballast Shingle And Flint Whether Or Not HeatTreated,302197.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25171000,25171000,MINERAL PRODUCTS
2002,Export,25174100.0,Marble Granules Chippings And Powder Whether Or Not HeatTreated,828991.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25174100,25174100,MINERAL PRODUCTS
2002,Export,25174900.0,Granules Chippings And Powder Whether Or Not HeatTreated Of Travertine Ecaussine Alabaster Basalt Granite Sandstone Porphyry Syenite Lava Gneiss Trachyte And Other Rocks Of Heading 2515 And 2516 Excl Marble,14328.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25174900,25174900,MINERAL PRODUCTS
2002,Export,25201010.0,Gypsum,390254.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25201010,25201010,MINERAL PRODUCTS
2002,Export,25210000.0,Limestone Flux Limestone And Other Calcareous Stone Of A Kind Used For The Manufacture Of Lime Or Cement,288154.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25210000,25210000,MINERAL PRODUCTS
2002,Export,25222000.0,Slaked Lime,124797.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25222000,25222000,MINERAL PRODUCTS
2002,Export,25232100.0,White Portland Cement Whether Or Not Artificially Coloured,993.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25232100,25232100,MINERAL PRODUCTS
2002,Export,25232910.0,Normal Portland Cement,12275655.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25232910,25232910,MINERAL PRODUCTS
